Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
2675,4965615620,DitkaRules,0,152.98,DST Saints  FLEX A.J. Brown QB Jacoby Brissett RB TreVeyon Henderson RB Travis Etienne Jr. TE Trey McBride WR Stefon Diggs WR DeVonta Smith WR Michael Wilson,,,
2677,4965328235,cdevoo,0,152.95999,DST Seahawks  FLEX Rashee Rice QB Jared Goff RB TreVeyon Henderson RB David Montgomery TE Hunter Henry WR Jameson Williams WR Wan'Dale Robinson WR Michael Wilson,,,
2677,4965777703,mcdonacr,0,152.95999,DST Chiefs  FLEX Trey McBride QB Drake Maye RB Chase Brown RB Emanuel Wilson TE Hunter Henry WR Amon-Ra St. Brown WR Stefon Diggs WR Adonai Mitchell,,,
2679,4964863921,fantasymd,0,152.88,DST Saints  FLEX Saquon Barkley QB Patrick Mahomes RB Jahmyr Gibbs RB Chase Brown TE Travis Kelce WR Jameson Williams WR Darnell Mooney WR Adonai Mitchell,,,
2680,4962000130,redonion,0,152.86,DST Colts  FLEX Juwan Johnson QB Caleb Williams RB Jahmyr Gibbs RB Kenneth Walker III TE Trey McBride WR Rome Odunze WR Jameson Williams WR DeVonta Smith,,,
2680,4965991323,coolthekid,0,152.86,DST Browns  FLEX Chase Brown QB Drake Maye RB TreVeyon Henderson RB Emanuel Wilson TE Juwan Johnson WR CeeDee Lamb WR DK Metcalf WR Michael Wilson,,,
2680,4959703030,krell82,0,152.85999,DST Saints  FLEX Trey McBride QB Drake Maye RB Jahmyr Gibbs RB Kenneth Walker III TE Travis Kelce WR Jameson Williams WR Michael Wilson WR Darius Slayton,,,
2680,4965229112,Tyke31,0,152.85999,DST Seahawks  FLEX Jerry Jeudy QB Kirk Cousins RB Jahmyr Gibbs RB Saquon Barkley TE Travis Kelce WR Tee Higgins WR Michael Wilson WR Darnell Mooney,,,
2684,4963443915,Herdcrazy214,0,152.81999,DST Steelers  FLEX Michael Wilson QB Tyler Shough RB Derrick Henry RB Kenneth Walker III TE Travis Kelce WR Amon-Ra St. Brown WR Chris Olave WR DeVonta Smith,,,
2685,4962456920,watson124455,0,152.76001,DST Bears  FLEX Mark Andrews QB Drake Maye RB Bijan Robinson RB Jahmyr Gibbs TE Hunter Henry WR Tee Higgins WR Christian Watson WR Luther Burden III,,,
2685,4962889485,Lexidog17,0,152.76001,DST Bengals  FLEX Alvin Kamara QB Jared Goff RB Jahmyr Gibbs RB Derrick Henry TE Chig Okonkwo WR Amon-Ra St. Brown WR Jameson Williams WR KhaDarel Hodge,,,
2685,4965218873,pwoodrow,0,152.76001,DST Seahawks  FLEX Quinshon Judkins QB Jared Goff RB Derrick Henry RB David Montgomery TE Hunter Henry WR Amon-Ra St. Brown WR DeVonta Smith WR Luther Burden III,,,
2685,4965018806,MayorOfDetroit,0,152.76,DST Raiders  FLEX Michael Wilson QB Jared Goff RB Saquon Barkley RB Emanuel Wilson TE Brock Wright WR Amon-Ra St. Brown WR Tee Higgins WR Jakobi Meyers,,,
2689,4965470510,Bigcakes,0,152.72002,DST Raiders  FLEX DeVonta Smith QB Lamar Jackson RB Bijan Robinson RB Jahmyr Gibbs TE Mark Andrews WR Michael Wilson WR Jakobi Meyers WR Andrei Iosivas,,,
2689,4962334529,NY44,0,152.72,DST Browns  FLEX Bijan Robinson QB Tyler Shough RB Jahmyr Gibbs RB Chase Brown TE Juwan Johnson WR Chris Olave WR Jameson Williams WR Luther Burden III,,,
2691,4962711426,scubasteve5555,0,152.68,DST Steelers  FLEX Emanuel Wilson QB Jacoby Brissett RB Derrick Henry RB Saquon Barkley TE Travis Kelce WR Stefon Diggs WR Parker Washington WR Michael Wilson,,,
2692,4964345821,warren4901,0,152.56,DST Browns  FLEX Bijan Robinson QB Jared Goff RB Jahmyr Gibbs RB Tyjae Spears TE David Njoku WR Amon-Ra St. Brown WR Hollywood Brown WR Jerry Jeudy,,,
2692,4965698686,Dr.Stone19,0,152.55998,DST Browns  FLEX David Montgomery QB Caleb Williams RB Saquon Barkley RB Kareem Hunt TE Travis Kelce WR George Pickens WR Stefon Diggs WR Michael Wilson,,,
2694,4964641133,tonofmoney,0,152.54,DST Raiders  FLEX David Montgomery QB Daniel Jones RB Travis Etienne Jr. RB Emanuel Wilson TE Travis Kelce WR Tee Higgins WR George Pickens WR Michael Wilson,,,
2695,4965649936,herculesryan,0,152.52,DST Browns  FLEX Trey McBride QB Tyler Shough RB Bijan Robinson RB Jahmyr Gibbs TE Mike Gesicki WR Stefon Diggs WR Chris Olave WR Luther Burden III,,,
2696,4964560538,themasterson,0,152.48,DST Chiefs  FLEX Trey McBride QB Jacoby Brissett RB Bijan Robinson RB Chase Brown TE Mike Gesicki WR Amon-Ra St. Brown WR Michael Wilson WR Jakobi Meyers,,,
2696,4965259229,teslablue,0,152.48,DST Raiders  FLEX Saquon Barkley QB Jacoby Brissett RB Ashton Jeanty RB Emanuel Wilson TE Trey McBride WR Jameson Williams WR Michael Wilson WR Darnell Mooney,,,
2698,4964571376,jupole15,0,152.45999,DST Browns  FLEX Quinshon Judkins QB Jared Goff RB Jahmyr Gibbs RB Alvin Kamara TE Travis Kelce WR Jameson Williams WR DeVonta Smith WR Darnell Mooney,,,
2699,4965365211,Mike5754,0,152.37999,DST Chiefs  FLEX Saquon Barkley QB Patrick Mahomes RB Chase Brown RB Emanuel Wilson TE Travis Kelce WR Rashee Rice WR Michael Wilson WR Luther Burden III,,,
2700,4965630680,Photog66,0,152.35999,DST Steelers  FLEX Emanuel Wilson QB Drake Maye RB Derrick Henry RB Kareem Hunt TE Darnell Washington WR George Pickens WR Stefon Diggs WR Rome Odunze,,,
2701,4965849447,barteltbg,0,152.31999,DST Browns  FLEX Jakobi Meyers QB Lamar Jackson RB Quinshon Judkins RB Emanuel Wilson TE Trey McBride WR Amon-Ra St. Brown WR Zay Flowers WR Adonai Mitchell,,,
2702,4962842092,TeeJayOrTj,0,152.28,DST Falcons  FLEX Ashton Jeanty QB Patrick Mahomes RB David Montgomery RB Emanuel Wilson TE Travis Kelce WR Rashee Rice WR DK Metcalf WR Romeo Doubs,,,
2702,4965292334,wasdammada,0,152.28,DST Saints  FLEX Alvin Kamara QB Jacoby Brissett RB Kenneth Walker III RB Emanuel Wilson TE Trey McBride WR Amon-Ra St. Brown WR CeeDee Lamb WR Isaiah Hodgins,,,
2704,4964460484,wideout83,0,152.22,DST Browns  FLEX Trey McBride QB Lamar Jackson RB Jahmyr Gibbs RB TreVeyon Henderson TE Isaiah Likely WR Zay Flowers WR Parker Washington WR Andrei Iosivas,,,
2705,4961950990,CMoss77,0,152.18001,DST Packers  FLEX Trey McBride QB Jacoby Brissett RB Derrick Henry RB Bhayshul Tuten TE Travis Kelce WR Amon-Ra St. Brown WR Michael Wilson WR Mack Hollins,,,
2705,4958661877,kmedley,0,152.18,DST Saints  FLEX Emanuel Wilson QB Jacoby Brissett RB Derrick Henry RB TreVeyon Henderson TE Trey McBride WR Jameson Williams WR DK Metcalf WR Michael Wilson,,,
2705,4962790586,TheBaboon,0,152.18,DST Seahawks  FLEX Trey McBride QB Jacoby Brissett RB Derrick Henry RB David Montgomery TE Mike Gesicki WR Amon-Ra St. Brown WR DeVonta Smith WR Michael Wilson,,,
2708,4965540234,elps20,0,152.16,DST Steelers  FLEX Saquon Barkley QB Shedeur Sanders RB Jahmyr Gibbs RB Jaylen Warren TE Trey McBride WR DeVonta Smith WR Jerry Jeudy WR Andrei Iosivas,,,
2709,4961331990,chriskyle,0,152.08,DST Browns  FLEX Trey McBride QB Jacoby Brissett RB TreVeyon Henderson RB Travis Etienne Jr. TE Travis Kelce WR George Pickens WR Jameson Williams WR Michael Wilson,,,
2709,4963505214,pskiller,0,152.08,DST Browns  FLEX Mark Andrews QB Jacoby Brissett RB Travis Etienne Jr. RB Kenneth Walker III TE Trey McBride WR Amon-Ra St. Brown WR Stefon Diggs WR Michael Wilson,,,
2709,4965620058,preveinmycup,0,152.08,DST Browns  FLEX Travis Kelce QB Jacoby Brissett RB TreVeyon Henderson RB Travis Etienne Jr. TE Trey McBride WR George Pickens WR Jameson Williams WR Michael Wilson,,,
2712,4963500963,inselman1,0,152.06,DST Browns  FLEX Trey McBride QB Drake Maye RB Jahmyr Gibbs RB Rhamondre Stevenson TE Hunter Henry WR Tee Higgins WR Jameson Williams WR Adonai Mitchell,,,
2712,4964971684,bakebomb,0,152.06,DST Browns  FLEX Travis Etienne Jr. QB Jalen Hurts RB Quinshon Judkins RB Zach Charbonnet TE Dallas Goedert WR CeeDee Lamb WR A.J. Brown WR DeVonta Smith,,,
2712,4965494359,mtdrisc,0,152.06,DST Raiders  FLEX Jahmyr Gibbs QB Sam Darnold RB Derrick Henry RB Chase Brown TE AJ Barner WR Chris Olave WR Rashid Shaheed WR Christian Watson,,,
2715,4962351669,ManagersSpecial,0,152.04,DST Jets  FLEX Darius Slayton QB Jameis Winston RB Chase Brown RB Bhayshul Tuten TE Trey McBride WR Amon-Ra St. Brown WR Rashee Rice WR DeVonta Smith,,,
2716,4961774233,stoney3030,0,152.02,DST Browns  FLEX TreVeyon Henderson QB Lamar Jackson RB Quinshon Judkins RB Emanuel Wilson TE Noah Fant WR Amon-Ra St. Brown WR Zay Flowers WR Michael Wilson,,,
2717,4965669411,missallen,0,151.96,DST Raiders  FLEX Emanuel Wilson QB Sam Darnold RB Chase Brown RB D'Andre Swift TE AJ Barner WR Jaxon Smith-Njigba WR Amon-Ra St. Brown WR Van Jefferson,,,
2718,4963508042,derrie,0,151.92,DST Saints  FLEX Jaylen Warren QB Lamar Jackson RB Jahmyr Gibbs RB Derrick Henry TE Kyle Pitts Sr. WR Michael Wilson WR Rashid Shaheed WR Christian Watson,,,
2719,4963597700,Brandon_alan,0,151.88,DST Browns  FLEX Bijan Robinson QB Jacoby Brissett RB Chase Brown RB Breece Hall TE Trey McBride WR Michael Wilson WR Jakobi Meyers WR Christian Watson,,,
2719,4965292910,GNiens,0,151.88,DST Browns  FLEX Travis Kelce QB Jacoby Brissett RB Chase Brown RB Emanuel Wilson TE Trey McBride WR CeeDee Lamb WR DeVonta Smith WR Jakobi Meyers,,,
2719,4965168001,hightrafic,0,151.87999,DST Browns  FLEX Parker Washington QB Jacoby Brissett RB Derrick Henry RB Quinshon Judkins TE Trey McBride WR Jameson Williams WR DeVonta Smith WR Michael Wilson,,,
2722,4963837167,mccarthyshane,0,151.86002,DST Raiders  FLEX DeVonta Smith QB Jared Goff RB Bijan Robinson RB Chase Brown TE Brenton Strange WR Amon-Ra St. Brown WR Michael Wilson WR Luther Burden III,,,
2722,4960508225,jram22,0,151.86,DST Saints  FLEX DeVonta Smith QB Dak Prescott RB David Montgomery RB Zach Charbonnet TE Mike Gesicki WR CeeDee Lamb WR Rashee Rice WR George Pickens,,,
2722,4964007335,shawno53,0,151.86,DST Packers  FLEX Bhayshul Tuten QB Shedeur Sanders RB Derrick Henry RB Emanuel Wilson TE Trey McBride WR Amon-Ra St. Brown WR DeVonta Smith WR Jerry Jeudy,,,
2722,4964988091,ravensforrepeat,0,151.86,DST Cowboys  FLEX Michael Wilson QB Sam Darnold RB Bijan Robinson RB Tyrone Tracy Jr. TE Colston Loveland WR Jaxon Smith-Njigba WR DK Metcalf WR Romeo Doubs,,,
2722,4965245839,AtticusA01,0,151.86,DST Vikings  FLEX Trey McBride QB Drake Maye RB Chase Brown RB Kareem Hunt TE Hunter Henry WR Amon-Ra St. Brown WR Stefon Diggs WR Andrei Iosivas,,,
2722,4965523733,michaeljordan_23,0,151.86,DST Browns  FLEX Luther Burden III QB Caleb Williams RB Saquon Barkley RB Kenneth Gainwell TE Darnell Washington WR Amon-Ra St. Brown WR Rashee Rice WR Rome Odunze,,,
2722,4965085548,twindaddy21,0,151.85999,DST Lions  FLEX Travis Kelce QB Jared Goff RB Jahmyr Gibbs RB Zach Charbonnet TE Trey McBride WR Jameson Williams WR Wan'Dale Robinson WR Jerry Jeudy,,,
2729,4965494473,cronker7,0,151.81999,DST Titans  FLEX Michael Wilson QB Tyler Shough RB Jahmyr Gibbs RB Saquon Barkley TE Travis Kelce WR Chris Olave WR Jameson Williams WR DeVonta Smith,,,
2730,4958368184,tsquared430,0,151.76,DST Raiders  FLEX DeVonta Smith QB Drake Maye RB Jahmyr Gibbs RB Chase Brown TE Trey McBride WR Stefon Diggs WR Devaughn Vele WR Mitch Tinsley,,,
2730,4960472802,Sligon,0,151.76,DST Saints  FLEX Luther Burden III QB Caleb Williams RB Jahmyr Gibbs RB TreVeyon Henderson TE Trey McBride WR Tee Higgins WR Rome Odunze WR Adonai Mitchell,,,
2732,4959448844,RohinM,0,151.73999,DST Raiders  FLEX Jakobi Meyers QB Trevor Lawrence RB Derrick Henry RB TreVeyon Henderson TE Hunter Henry WR Jaxon Smith-Njigba WR Jameson Williams WR Luther Burden III,,,
2733,4964546413,billabong023,0,151.68001,DST Browns  FLEX Stefon Diggs QB Jacoby Brissett RB Jahmyr Gibbs RB TreVeyon Henderson TE AJ Barner WR Zay Flowers WR Jameson Williams WR Michael Wilson,,,
2733,4964641152,ezmondo,0,151.68001,DST Browns  FLEX Alvin Kamara QB Patrick Mahomes RB Jahmyr Gibbs RB TreVeyon Henderson TE Colston Loveland WR Justin Jefferson WR Darnell Mooney WR Cedric Tillman,,,
2735,4964910306,supremexjp,0,151.66,DST Saints  FLEX Trey McBride QB Jared Goff RB Jahmyr Gibbs RB Alvin Kamara TE Mike Gesicki WR Amon-Ra St. Brown WR Jameson Williams WR Darius Slayton,,,
2735,4964894716,MoneymakingVELL,0,151.65999,DST Saints  FLEX Taysom Hill QB Jared Goff RB Derrick Henry RB TreVeyon Henderson TE Trey McBride WR Amon-Ra St. Brown WR A.J. Brown WR Luther Burden III,,,
2737,4964912102,Gvsu51,0,151.62001,DST Raiders  FLEX Ashton Jeanty QB Lamar Jackson RB Jahmyr Gibbs RB Kenneth Walker III TE Mark Andrews WR Zay Flowers WR Romeo Doubs WR Michael Wilson,,,
2738,4963194064,Harriettubman,0,151.47998,DST Seahawks  FLEX Travis Kelce QB Jacoby Brissett RB Jahmyr Gibbs RB TreVeyon Henderson TE Trey McBride WR Jameson Williams WR Michael Wilson WR Adonai Mitchell,,,
2739,4965757306,all_iseeisgold23,0,151.46,DST Saints  FLEX Mark Andrews QB Dak Prescott RB Saquon Barkley RB Chase Brown TE Hunter Henry WR CeeDee Lamb WR George Pickens WR Romeo Doubs,,,
2739,4964975691,alock53,0,151.45999,DST Seahawks  FLEX Jameson Williams QB Jalen Hurts RB Kenneth Gainwell RB Emanuel Wilson TE Trey McBride WR DeVonta Smith WR Wan'Dale Robinson WR Kayshon Boutte,,,
2739,4965503388,JAWEIHE,0,151.45999,DST Saints  FLEX Travis Kelce QB Drake Maye RB Jahmyr Gibbs RB Kareem Hunt TE Mark Andrews WR Rashee Rice WR Jameson Williams WR Kayshon Boutte,,,
2742,4964654384,jwag1110,0,151.42001,DST Browns  FLEX Alvin Kamara QB Lamar Jackson RB Jahmyr Gibbs RB Saquon Barkley TE Travis Kelce WR Michael Wilson WR Darnell Mooney WR Darius Slayton,,,
2743,4963117435,stevietpfl,0,151.38,DST Jets  FLEX Tyler Warren QB Jacoby Brissett RB Saquon Barkley RB Travis Etienne Jr. TE Trey McBride WR Amon-Ra St. Brown WR Michael Wilson WR Andrei Iosivas,,,
2744,4960170930,TonyDunstWPT,0,151.36,DST Packers  FLEX Ashton Jeanty QB Jared Goff RB D'Andre Swift RB Emanuel Wilson TE Theo Johnson WR Amon-Ra St. Brown WR Jameson Williams WR DK Metcalf,,,
2744,4965107914,tlctwinb,0,151.36,DST Seahawks  FLEX Calvin Austin III QB Sam Darnold RB Jahmyr Gibbs RB TreVeyon Henderson TE Noah Fant WR Jaxon Smith-Njigba WR Jameson Williams WR Andrei Iosivas,,,
2744,4964258535,rhamdosparrow,0,151.35999,DST Colts  FLEX Travis Kelce QB Jalen Hurts RB David Montgomery RB Emanuel Wilson TE Trey McBride WR Tee Higgins WR A.J. Brown WR DeVonta Smith,,,
2744,4965951804,kdsdawgbones,0,151.35999,DST Saints  FLEX Trey McBride QB Jalen Hurts RB Alvin Kamara RB Emanuel Wilson TE Travis Kelce WR CeeDee Lamb WR DeVonta Smith WR Michael Wilson,,,
2748,4964511660,nsteinwart,0,151.34001,DST Colts  FLEX Trey McBride QB Trevor Lawrence RB Jahmyr Gibbs RB Chase Brown TE Mason Taylor WR Justin Jefferson WR Jameson Williams WR Jakobi Meyers,,,
2749,4958430117,larejo123,0,151.28,DST Browns  FLEX DeVonta Smith QB Tyrod Taylor RB Jahmyr Gibbs RB Derrick Henry TE Jake Ferguson WR Tee Higgins WR Jameson Williams WR Adonai Mitchell,,,
2749,4959314910,seanfitz22,0,151.28,DST Browns  FLEX Amon-Ra St. Brown QB Tyrod Taylor RB Aaron Jones Sr. RB Emanuel Wilson TE Hunter Henry WR CeeDee Lamb WR Tee Higgins WR Darius Slayton,,,
2749,4965671624,tdx20,0,151.28,DST Browns  FLEX Trey McBride QB Jacoby Brissett RB David Montgomery RB Emanuel Wilson TE Travis Kelce WR Tee Higgins WR Chris Olave WR A.J. Brown,,,
2752,4965495576,yuugly,0,151.22,DST Browns  FLEX Travis Kelce QB Lamar Jackson RB Jahmyr Gibbs RB TreVeyon Henderson TE Mark Andrews WR Rome Odunze WR DeVonta Smith WR Michael Wilson,,,
2753,4964172464,maxslevin1212,0,151.18,DST Saints  FLEX Saquon Barkley QB Jacoby Brissett RB Jahmyr Gibbs RB Bhayshul Tuten TE Trey McBride WR Jameson Williams WR Michael Wilson WR Darius Slayton,,,
2753,4964290577,vicman,0,151.18,DST Jets  FLEX George Pickens QB Patrick Mahomes RB Alvin Kamara RB Bhayshul Tuten TE Colston Loveland WR Amon-Ra St. Brown WR Rashee Rice WR Darnell Mooney,,,
2755,4964126680,TrunkMonkey,0,151.16,DST Seahawks  FLEX Hunter Henry QB Drake Maye RB Chase Brown RB David Montgomery TE Trey McBride WR Rome Odunze WR A.J. Brown WR Michael Wilson,,,
2755,4966008361,mhoule1,0,151.16,DST Browns  FLEX Emanuel Wilson QB Shedeur Sanders RB Bijan Robinson RB Javonte Williams TE Mark Andrews WR Tee Higgins WR George Pickens WR Michael Wilson,,,
2755,4965934036,Sugardawg624,0,151.15999,DST Lions  FLEX Michael Wilson QB Kirk Cousins RB Jahmyr Gibbs RB TreVeyon Henderson TE Luke Musgrave WR Tee Higgins WR Michael Pittman Jr. WR DeVonta Smith,,,
2758,4958055198,jonnyg234512345,0,151.06,DST Saints  FLEX Darius Slayton QB Jalen Hurts RB Kenneth Walker III RB Emanuel Wilson TE Dallas Goedert WR Amon-Ra St. Brown WR CeeDee Lamb WR DeVonta Smith,,,
2758,4959193451,usnavalaec,0,151.06,DST Seahawks  FLEX Kareem Hunt QB Jared Goff RB Jahmyr Gibbs RB TreVeyon Henderson TE David Njoku WR Amon-Ra St. Brown WR Rashid Shaheed WR Hollywood Brown,,,
2758,4960428357,Ccjhmj22,0,151.06,DST Browns  FLEX Hunter Henry QB Drake Maye RB Derrick Henry RB TreVeyon Henderson TE Trey McBride WR Jameson Williams WR Michael Wilson WR Jakobi Meyers,,,
2758,4964702075,bank_rick_rolled,0,151.06,DST Browns  FLEX Bhayshul Tuten QB Dak Prescott RB Saquon Barkley RB Chase Brown TE Isaiah Likely WR CeeDee Lamb WR George Pickens WR Michael Wilson,,,
2758,4965044119,S.Vog411,0,151.06,DST Vikings  FLEX George Pickens QB Drake Maye RB Derrick Henry RB Aaron Jones Sr. TE Hunter Henry WR Tee Higgins WR DeVonta Smith WR John Metchie III,,,
2763,4964159309,emarsh007,0,151.04,DST Raiders  FLEX Jakobi Meyers QB Trevor Lawrence RB Chase Brown RB D'Andre Swift TE Trey McBride WR Amon-Ra St. Brown WR DK Metcalf WR Michael Wilson,,,
2764,4964700362,Radfish,0,150.98001,DST Browns  FLEX Trey McBride QB Jacoby Brissett RB Derrick Henry RB TreVeyon Henderson TE Travis Kelce WR DeVonta Smith WR DK Metcalf WR Michael Wilson,,,
2764,4964942482,joebald2,0,150.98,DST Browns  FLEX Greg Dortch QB Jacoby Brissett RB Saquon Barkley RB Travis Etienne Jr. TE Trey McBride WR Rashee Rice WR Jameson Williams WR John Metchie III,,,
2764,4965931975,cwsims,0,150.98,DST Saints  FLEX Bhayshul Tuten QB Jacoby Brissett RB TreVeyon Henderson RB Aaron Jones Sr. TE Trey McBride WR Rashee Rice WR A.J. Brown WR Michael Wilson,,,
2767,4964938211,sbernat,0,150.96,DST Saints  FLEX CeeDee Lamb QB Jalen Hurts RB Saquon Barkley RB David Montgomery TE Mike Gesicki WR Amon-Ra St. Brown WR A.J. Brown WR Luther Burden III,,,
2768,4964333308,BigTilley,0,150.94,DST Browns  FLEX Bhayshul Tuten QB Jameis Winston RB Jonathan Taylor RB David Montgomery TE Dallas Goedert WR Amon-Ra St. Brown WR George Pickens WR Isaiah Hodgins,,,
2769,4964239522,tbetzpga,0,150.92001,DST Raiders  FLEX Kyle Pitts Sr. QB Joe Flacco RB Jahmyr Gibbs RB Ashton Jeanty TE Mike Gesicki WR Tee Higgins WR Stefon Diggs WR A.J. Brown,,,
2770,4962234634,Snake80,0,150.87999,DST Browns  FLEX Michael Wilson QB Jacoby Brissett RB TreVeyon Henderson RB Emanuel Wilson TE Trey McBride WR Chris Olave WR Jameson Williams WR DeVonta Smith,,,
2771,4964874036,mharv1313,0,150.86002,DST Browns  FLEX Trey McBride QB Jared Goff RB David Montgomery RB Zach Charbonnet TE Hunter Henry WR Amon-Ra St. Brown WR Rome Odunze WR DeVonta Smith,,,
2771,4957308354,JEverett661,0,150.86,DST Cardinals  FLEX Kyle Pitts Sr. QB Jalen Hurts RB Derrick Henry RB Emanuel Wilson TE Trey McBride WR Jameson Williams WR DeVonta Smith WR DK Metcalf,,,
2771,4963892822,azabern2,0,150.86,DST Seahawks  FLEX Juwan Johnson QB Drake Maye RB Chase Brown RB Emanuel Wilson TE Hunter Henry WR Amon-Ra St. Brown WR Tee Higgins WR Darius Slayton,,,
2771,4964947676,Tomshackem,0,150.86,DST Raiders  FLEX D'Andre Swift QB Drake Maye RB Jahmyr Gibbs RB Chase Brown TE Mark Andrews WR George Pickens WR Christian Watson WR Mack Hollins,,,
2775,4963909991,turbolegend5,0,150.82,DST Vikings  FLEX Juwan Johnson QB Tyler Shough RB Bijan Robinson RB Saquon Barkley TE Hunter Henry WR Amon-Ra St. Brown WR Chris Olave WR Michael Wilson,,,
2776,4964605439,tkowal3,0,150.78,DST Jaguars  FLEX DK Metcalf QB Patrick Mahomes RB Travis Etienne Jr. RB D'Andre Swift TE Travis Kelce WR Amon-Ra St. Brown WR Wan'Dale Robinson WR Xavier Worthy,,,
2776,4965032272,CorsB,0,150.78,DST Browns  FLEX Saquon Barkley QB Jacoby Brissett RB Kenneth Walker III RB Emanuel Wilson TE Trey McBride WR CeeDee Lamb WR Michael Wilson WR Jerry Jeudy,,,
2776,4965782396,RubioDimes,0,150.77998,DST Ravens  FLEX TreVeyon Henderson QB Patrick Mahomes RB Derrick Henry RB Emanuel Wilson TE Travis Kelce WR A.J. Brown WR Jakobi Meyers WR Jerry Jeudy,,,
2779,4964355965,philip214,0,150.76001,DST Browns  FLEX Zay Flowers QB Caleb Williams RB David Montgomery RB Emanuel Wilson TE Travis Kelce WR Amon-Ra St. Brown WR Rome Odunze WR DK Metcalf,,,
2779,4964560205,jennamaresca,0,150.76001,DST Lions  FLEX Hunter Henry QB Jared Goff RB Derrick Henry RB Kenneth Walker III TE Dallas Goedert WR Amon-Ra St. Brown WR DeVonta Smith WR DK Metcalf,,,
2779,4964199207,glkatz81,0,150.76,DST Browns  FLEX DeVonta Smith QB Jalen Hurts RB Saquon Barkley RB David Montgomery TE Dallas Goedert WR George Pickens WR A.J. Brown WR Romeo Doubs,,,
2779,4964913593,HouseRed,0,150.76,DST Vikings  FLEX DeVonta Smith QB Jalen Hurts RB Ashton Jeanty RB Chase Brown TE Dallas Goedert WR Rashee Rice WR Michael Pittman Jr. WR Darnell Mooney,,,
2783,4963646373,fategolf,0,150.68,DST Browns  FLEX Rome Odunze QB Jacoby Brissett RB Travis Etienne Jr. RB Emanuel Wilson TE Trey McBride WR Rashee Rice WR Jameson Williams WR Andrei Iosivas,,,
2784,4965923381,GimmyTheLoot,0,150.66,DST Browns  FLEX Trey McBride QB Kirk Cousins RB Derrick Henry RB TreVeyon Henderson TE Kyle Pitts Sr. WR George Pickens WR DeVonta Smith WR Darnell Mooney,,,
2785,4964267051,CuredMeat,0,150.63998,DST Titans  FLEX Chris Olave QB Trevor Lawrence RB Bijan Robinson RB Chase Brown TE Trey McBride WR Parker Washington WR Michael Wilson WR Jakobi Meyers,,,
2786,4965536445,a20b7s,0,150.62,DST Saints  FLEX Hunter Henry QB Tyler Shough RB Derrick Henry RB Saquon Barkley TE Trey McBride WR Chris Olave WR Rome Odunze WR Michael Wilson,,,
