Season,GameWeek,Split,Team,PlayerID,IgnoreStatus,PassAttempts,RushAttempts,Targets,PassCompletions,PassYards,PassTDs,PassInts,RushYards,RushTDs,RecCompletions,RecYards,RecTDs,offPassFD,offPassIntTD,offPassTD9,offPassTD19,offPassTD29,offPassTD39,offPassTD49,offPassTD50,offPass2Pt,offPass40,offTimesSacked,offRushFD,offRushTD9,offRushTD19,offRushTD29,offRushTD39,offRushTD49,offRushTD50,offRush2Pt,offRush40,offRecFD,offRecTD9,offRecTD19,offRecTD29,offRecTD39,offRecTD49,offRecTD50,offRec2Pt,offRec40,offFumbles,offFumblesLost,offFumbleTD,specBlockedFGTD,specBlockedPuntTD,specFGAtt,specFGMade,specFGMade19,specFGMade29,specFGMade39,specFGMade49,specFGMade50,specFGMissed19,specFGMissed29,specFGMissed39,specFGMissed49,specFGMissed50,specFGTotalYds,specKORetAtt,specKORetTD,specKORetYds,specPuntRetAtt,specPuntRetTD,specPuntRetYds,specKickTotalTD,specKickRetYards,specXPAtt,specXPMade,defBlockedKick,defFumbles,defFumblesRec,defFumbReturnTDs,defFumRetYds,defIntReturnTDs,defIntRetYds,defPassDef,defPassInt,defReturnTds,defQBHit,defSacks,defSackYds,defSafeties,defSoloTackles,defTackles,defTFL,defXPReturn,def10TackleBonus,def2SackBonus,def3PassDefBonus,def4thDownStop,def50YdFumbBonus,def50YdIntBonus,specFGMade59,specFGMissed59,specFGMade60,specFGMissed60
2025,7,C,TB ,11718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.040619746,NULL,NULL,NULL,NULL,NULL,NULL,0,0.00066974,3.826964947,NULL,NULL,NULL,NULL,NULL,NULL,0.019482541,0.112557793,0.111658894,0.048571619,0.001942865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,NO ,11732,0,0,14.32223231,6.086810574,0,0,0,0,74.97373777,1.140975571,6.795205192,46.55660941,0.46665614,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,3.827175997,NULL,NULL,NULL,NULL,NULL,NULL,0.020354784,0.093345756,2.226529417,NULL,NULL,NULL,NULL,NULL,NULL,0.007298797,0.101968671,0.289594713,0.1259737,0.005038948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,MIN,11763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,3.342664344,NULL,NULL,NULL,NULL,NULL,NULL,0.016677062,0.079587246,1.278422881,NULL,NULL,NULL,NULL,NULL,NULL,0.006913323,0.060914458,0.24969973,0.108619382,0.004344775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,KC ,11783,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2.454888689,2.203129936,0.124323471,0.630152477,0.708474653,0.630152477,0.550816184,0,0,0,0.061450784,0.110468653,94.76497529,0,0,0,0,0,0,0,0,3.249117445,3.188852532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,DEN,11805,0,0,0,7.09697112,0,0,0,0,0,0,7.423724061,62.63231935,0.702760142,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,KC ,11839,0,40.434,6.382220219,0,28.91414771,318.1179094,3.347418509,0.678522719,48.30930424,0.706035735,0,0,0,15.25614004,0.034842122,NULL,NULL,NULL,NULL,NULL,NULL,0.092000602,0.338397086,2.322808163,1.016449384,NULL,NULL,NULL,NULL,NULL,NULL,0.005356257,0.01452103,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.355027931,0.15443715,0.006177486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,NE ,11861,0,0,0.03164616,2.914465732,0,0,0,0,0.201513024,0.002409797,2.749710045,32.38012615,0.40339495,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.013245968,NULL,NULL,NULL,NULL,NULL,NULL,0,0.0002184,1.486131143,NULL,NULL,NULL,NULL,NULL,NULL,0.004507083,0.018168706,0.014080006,0.006124802,0.000244992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,SEA,11863,0,0,0.200450226,8.028895719,0,0,0,0,1.153673743,0.017849293,7.230851199,89.3908336,0.988544605,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.160335216,NULL,NULL,NULL,NULL,NULL,NULL,0.001044359,0.001932655,3.532220239,NULL,NULL,NULL,NULL,NULL,NULL,0.017232446,0.107036977,0.109321187,0.047554716,0.001902189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073333334,0,2.178000057,0.073333334,0,0.806666655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,LAC,11885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,SF ,11892,1,0,0,8.511021279,0,0,0,0,0,0,9.184953172,118.419423,1.279767569,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,4.784969365,NULL,NULL,NULL,NULL,NULL,NULL,0.021911784,0.095699387,0.095699387,0.041629233,0.001665169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,SEA,11897,0,0,0,0.13263601,0,0,0,0,0,0,0.130754836,1.288581671,0.016478364,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.35599256,NULL,NULL,NULL,NULL,NULL,NULL,0.001495583,0.011605839,0.008575829,0.003730486,0.000149219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,CLE,11914,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196984022,0.077377019,0,0.348196566,0,0,0.114502752,0.007903896,0,1.545279174,0.717451055,3.973575046,0,1.77479262,2.576311813,1.087776062,0,0.024035841,0.102646768,0,0.029329127,0.001654707,0,NULL,NULL,NULL,NULL
2025,7,C,NO ,11916,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058899525,0.035928295,0,0,0,0,0,0.008990707,0,0,0.288475544,0,0,1.593613467,3.554983797,0.122585652,0,0.054091029,0.028700025,0,0.083728527,0,0,NULL,NULL,NULL,NULL
2025,7,C,WAS,11954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,PIT,11984,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301485606,0.164713131,0.0045514,0.370604542,0.004083349,1.51305928,0.411665935,0.091700562,0.004993838,1.778729311,0.823485812,4.545641806,0.003581502,2.744439462,4.116659509,1.234997832,0,0.079360829,0.118232375,0.020740039,0.037641301,0.007022828,0.002175523,NULL,NULL,NULL,NULL
2025,7,C,ARI,11986,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082394796,0.035573507,0,0,0.018862395,1.730290843,0.308241747,0.082394796,0.018862395,0.247184389,0.082394796,0.576763598,0,4.808571323,7.151208479,0.369890111,0,0.219204151,0,0.013543187,0.002125012,0,0.001954751,NULL,NULL,NULL,NULL
2025,7,C,JAX,12024,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089650334,0.089650334,0,0.218746803,0.021648605,6.18587301,0.464326901,0.089650334,0.021648605,0.179300668,0.089650334,0.448251649,0,2.387967076,4.444272065,0.132664841,0,0.090365315,0,0.024675446,0.002438902,0.001917172,0.001917172,NULL,NULL,NULL,NULL
2025,7,C,LV ,12141,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054526474,0.033260765,0,0,0,0,0.170226242,0.008323184,0,0.459106219,0.196759796,0.918212438,0,1.361809935,2.38316746,0.226968331,0,0.011181698,0.014836496,0.001629014,0.077512024,0,0,NULL,NULL,NULL,NULL
2025,7,C,IND,12202,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062452629,0.088779436,0,0.123878284,0,0,0.12998061,0.00953307,0,0.368316014,0.257821207,1.399600756,0,1.949709114,3.964408442,0.519922442,0,0.065706613,0.022410708,0,0.088779436,0.001693921,0,NULL,NULL,NULL,NULL
2025,7,C,PHI,12203,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2.108373712,1.875138328,0,0.570733022,0.641816276,0.641816276,0.351167721,0,0,0.016931663,0.057874932,0.057874932,80.90179671,0,0,0,0,0,0,0,0,3.030787131,2.976681404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,DEN,12209,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085831515,0.085831515,0,0.119764897,0,0,0.127013741,0.008767504,0,0.230784306,0.153856208,0.769281001,0,1.524164794,2.794302156,0.127013741,0,0.023941451,0.006714838,0,0.032533734,0.001835506,0,NULL,NULL,NULL,NULL
2025,7,C,CAR,12216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.56123278,NULL,NULL,NULL,NULL,NULL,NULL,0.002828084,0.015683097,0.011588613,0.005041047,0.000201642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,MIN,12360,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094565531,0.094565531,0.004685938,0.156033125,0.004204131,0.762691612,0.070754579,0.094565531,0.005141367,0,0.118789639,0,0.003687521,2.971692342,4.59904759,0.212263737,0,0.096995901,1.85E-05,0,0.038736221,0.002243492,0.002243492,NULL,NULL,NULL,NULL
2025,7,C,PIT,12459,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091700562,0.164713131,0,1.482418168,0.020992736,2.219185047,0.411665935,0.091700562,0.020992736,0.275101685,0.091700562,0.641903958,0,4.391103308,6.723876861,0.274443957,0,0.191054027,0,0.020740039,0.002365013,0.007022828,0.002175523,NULL,NULL,NULL,NULL
2025,7,C,LAC,12464,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048771961,0.092476042,0,0.225641562,0.021170264,0.622897733,0.48433845,0.166106054,0.021170264,0.472257423,0.236128712,1.574191411,0,3.943898766,6.088826283,0.553529672,0,0.163028197,0.020040045,0.026630623,0.002385013,0.002193921,0.007082217,NULL,NULL,NULL,NULL
2025,7,C,SEA,12490,0,36.2208,2.552886318,0,25.22892214,306.8902218,3.02682551,0.871885716,13.80387362,0.267241157,0,0,0,12.93484372,0.03918391,NULL,NULL,NULL,NULL,NULL,NULL,0.065049223,0.262413034,3.428592097,1.067125687,NULL,NULL,NULL,NULL,NULL,NULL,0.004835307,0.010154971,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.636117456,0.276711093,0.011068444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,LAR,12492,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055806412,0.034041518,0,0,0,0,0.131634462,0.008518559,0,0.598971581,0.224614343,1.245838389,0,1.579613542,2.50105475,0.394903386,0,0.014097924,0.01906283,0,0.087966623,0,0,NULL,NULL,NULL,NULL
2025,7,C,TB ,12500,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057191302,0.034886291,0,0,0,0,0,0.008729956,0,0.778313987,0.424534891,2.193430324,0,1.888615338,2.765472599,0.539604397,0,0.023116523,0.051972326,0,0.161927285,0,0,NULL,NULL,NULL,NULL
2025,7,C,DET,12505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,PHI,12507,0,0,25.43613209,3.662422099,0,0,0,0,138.3153278,2.498425976,3.884889526,27.54617745,0.368592901,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,8.351300924,NULL,NULL,NULL,NULL,NULL,NULL,0.051069117,0.379604587,0.945193672,NULL,NULL,NULL,NULL,NULL,NULL,0.005617471,0.085926697,0.280428555,0.121986421,0.004879457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,JAX,12511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,HOU,12514,0,0,0,7.306028956,0,0,0,0,0,0,6.904935269,64.21973728,0.700639226,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,2.55113114,NULL,NULL,NULL,NULL,NULL,NULL,0.011239256,0.069308602,0.106297131,0.046239252,0.00184957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,NE ,12531,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084818944,0.084818944,0,0.206958228,0.016119482,1.840556404,0.724399953,0.1533797,0.016119482,0,0.032263284,0,0,2.568327207,3.358581584,0.13170908,0,0.06940163,0,0.049650876,0.001815999,0.002626895,0.007178643,NULL,NULL,NULL,NULL
2025,7,C,ARI,12546,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255907593,0.078112193,0.00408285,0.128885119,0.003663052,0,0,0.020344993,0.004479665,1.082858358,0.626918007,2.963612378,0.003212931,1.849450625,2.369608554,0.693543937,0,0.014360403,0.087374373,0,0.033750808,0.001670429,0,NULL,NULL,NULL,NULL
2025,7,C,WAS,12548,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089507383,0.036536825,0,0,0,0,0.066226651,0.009142986,0,1.031768952,0.481492178,2.820168576,0,1.258306275,2.384159384,0.463586517,0,0.002269584,0.060585131,0,0.033927042,0,0,NULL,NULL,NULL,NULL
2025,7,C,NYJ,12551,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062179313,0.088390904,0,0.123336147,0,0,0.194117644,0.00949135,0,0.459752672,0.19156362,1.302632612,0,1.617647059,3.364705927,0.194117644,0,0.040471059,0.011442556,0.001857647,0.035219722,0.001686508,0,NULL,NULL,NULL,NULL
2025,7,C,ATL,12564,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229306529,0.090333562,0,0.220413895,0.090333562,7.189168732,0.661279897,0.294940273,0.090333562,0,0.045896105,0,0,5.025727122,7.538590913,0.198383966,0,0.217001758,0,0.040133677,0.002583348,0.001723574,0.015307413,NULL,NULL,NULL,NULL
2025,7,C,CLE,12572,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081619316,0.081619316,0,0.199151148,0.081619316,6.981637853,0.977090112,0.208407102,0.081619316,0,0.037397923,0,0,1.893112128,2.320588994,0.061068132,0,0.013080677,0,0.068902225,0.002105012,0.001936354,0.010353795,NULL,NULL,NULL,NULL
2025,7,C,SF ,12582,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.165476892,1.984786524,0,0.360678777,0.943791762,0.659199219,0.360678777,0,0,0,0,0.109509367,81.71649287,0,0,0,0,0,0,0,0,2.706846154,2.538205367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,DEN,12586,0,0,0,10.9320445,0,0,0,0,0,0,9.570148804,119.8284946,1.307339019,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,ATL,12590,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047544994,0.038921602,0,0,0.020637679,2.163590419,0.337252735,0.090149601,0.020637679,0,0.041306494,0,0,3.237626382,4.181934154,0.269802198,0,0.083797736,0,0.014817839,0.002325013,0,0.002138728,NULL,NULL,NULL,NULL
2025,7,C,NO ,12606,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046076155,0.037719171,0,0,0.020000105,3.451798947,0.490250679,0.148464469,0.020000105,0.248470897,0.082823634,0.414118153,0,3.676879945,5.208913255,0.24512534,0,0.130739435,0,0.027858298,0.002253185,0,0.006129078,NULL,NULL,NULL,NULL
2025,7,C,LAC,12610,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04465344,0.036554499,0,0,0.019382553,3.147126127,0.407239703,0.161391085,0.019382553,0,0.038794349,0,0,2.375564835,3.054297673,0.067873284,0,0.041289096,0,0.021391771,0.002183612,0,0.007102371,NULL,NULL,NULL,NULL
